video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Release_Time,Release_Month, Release_Day,TotalSecs,Date
JicwZd2u74s,MavinRecords,Rema Dumebi 🕺🏽💃🏽 Love: @mwendee_mj,"@mwendee_mj Vibes with the talented @kelya_afronovokids to Dumebi by Rema.
Watch the Dumebi official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c





#rema
#dumebi
#afrobeats
#instagram
#WORKSHOP
#AFRODANCE
#PARIS",2019-05-25 16:44:34,20742,768,0.0,13.0,PT57S,sd,false,1900-01-01 16:44:34,May,Saturday,57.0,2019-05-25
xgoS_MpjAYQ,MavinRecords,IncredibleZigi x Goodtime by Dr Sid,"@IncredibleZigi and his crew dance to the brand new ""Goodtime"" single by Dr. Sid. Listen to the full song at https://www.youtube.com/watch?v=XlmDzfNy3H0

#Goodtime
#Instagram
#DrSid",2019-05-24 20:08:41,2800,74,0.0,5.0,PT1M28S,hd,false,1900-01-01 20:08:41,May,Friday,88.0,2019-05-24
rWB3JCD-x1E,MavinRecords,Baby Don Jazzy 👶🍼 vibing to the new Good Time song by Dr Sid,"Baby Don Jazzy 👶🍼 vibing to the new Good Time song by Dr Sid. Listen to the song at https://www.youtube.com/watch?v=XlmDzfNy3H0

#drsid
#donjazzy
#snapchat
#snapchatfilters",2019-05-24 16:45:12,3965,112,0.0,0.0,PT56S,hd,false,1900-01-01 16:45:12,May,Friday,56.0,2019-05-24
XlmDzfNy3H0,MavinRecords,Dr Sid - Good Time ( Official Audio ),Dr Sid - Good Time ( Official Audio ),2019-05-24 13:23:15,13233,363,0.0,24.0,PT3M11S,hd,false,1900-01-01 13:23:15,May,Friday,191.0,2019-05-24
Qu43I_N18Lk,MavinRecords,Rema Dumebi Fan Love - Video game Don Jazzy 😂😂😂,"via @shuga_khrizz on Instagram

Watch the #RemaDumebi official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats",2019-05-23 21:46:11,7638,318,0.0,17.0,PT27S,sd,false,1900-01-01 21:46:11,May,Thursday,27.0,2019-05-23
BUjUn6FVt-4,MavinRecords,Rema Dumebi Fan Love - @charlizeglass,"#Dumebi fan love 🌟 starring 🌟 @charlizeglass. You may have seen her on the #ellendegeneresshow or #nbcworldofdance cause she is nice like DAT. Watch the #RemaDumebi official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats
#chopdaily
#instagram
#ellenshow
#ellen",2019-05-22 16:15:00,7281,195,0.0,3.0,PT1M13S,hd,false,1900-01-01 16:15:00,May,Wednesday,73.0,2019-05-22
2vOFSq38K4E,MavinRecords,Rema Dumebi Fan Love - @jtofashion,"Rising fashion mogul @jtofashion dancing to Dumebi by Rema

Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 11:45:01,5982,177,0.0,8.0,PT36S,hd,false,1900-01-01 11:45:01,May,Wednesday,36.0,2019-05-22
5VHiIfDY_fQ,MavinRecords,Rema Dumebi Fan Love - @kabusaorientalchoir,"Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 10:15:00,8645,230,0.0,13.0,PT1M1S,sd,false,1900-01-01 10:15:00,May,Wednesday,61.0,2019-05-22
orwj-_FBYSU,MavinRecords,Rema Dumebi Fan Love - ❤️❤️❤️❤️,"These ❤️❤️❤️❤️ vibing to Dumebi by Rema are @chika7star @_queendammy @lopezaramide and @seridola
Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c


#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 09:15:00,2660,57,0.0,0.0,PT1M,sd,false,1900-01-01 09:15:00,May,Wednesday,60.0,2019-05-22
UcSzuoye88Y,MavinRecords,Rema Dumebi Fan Love - @korraobidi,"@korraobidi, the pregnant African Dancing Gypsy vibing to Dumebi by Rema. Check her out at https://www.instagram.com/korraobidi/

Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c


#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 08:15:01,15601,243,0.0,23.0,PT48S,hd,false,1900-01-01 08:15:01,May,Wednesday,48.0,2019-05-22
p3JZ7STzLu8,MavinRecords,Rema Dumebi Fan Love: @sophiaofficialxo 💃🏽🔥💃🏽🔥💃🏽🔥,"Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c
———————————————————-
#Repost @sophiaofficialxo from Instagram 
・・・
I’ve been getting a lot of request to dance to this song! Here you go🌹🌹 SONG; @heisrema - Dumebi 🌹

Filmed & Directed By; @v.negga 🎥
———————————————————-




#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 02:45:01,4421,178,0.0,2.0,PT54S,sd,false,1900-01-01 02:45:01,May,Wednesday,54.0,2019-05-22
HDzcoqGLMNo,MavinRecords,Rema Dumebi Fan Love:  @fumzgop,"A pregnant @fumzgop with the 🤰🏽🔥🤰🏽🔥🤰🏽🔥 to Dumebi by @heisrema 🙌🏽🙌🏽🙌🏽🙌🏽
Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c


#rema
#dumebi
#afrobeats
#chopdaily",2019-05-22 01:20:27,5336,221,0.0,9.0,PT1M,sd,false,1900-01-01 01:20:27,May,Wednesday,60.0,2019-05-22
_7BuDuLEplU,MavinRecords,10 Signs with DNA,10 Signs with DNA,2019-05-15 16:00:10,4158,185,0.0,13.0,PT7M6S,hd,false,1900-01-01 16:00:10,May,Wednesday,426.0,2019-05-15
_GOk29POGmQ,MavinRecords,DNA - Star Music Video Behind The Scenes,"DNA - Star Music Video Behind The Scenes
Watch the music video of https://www.youtube.com/watch?v=4ZdKxR3ax_A",2019-05-13 16:15:01,3712,109,0.0,5.0,PT2M35S,hd,false,1900-01-01 16:15:01,May,Monday,155.0,2019-05-13
IhYeMwaNxcQ,MavinRecords,Ladipoe - Jaiye ( Official Music Video ),Ladipoe - Jaiye ( Official Music Video ),2019-05-06 11:24:03,283062,4881,0.0,297.0,PT3M32S,hd,false,1900-01-01 11:24:03,May,Monday,212.0,2019-05-06
KRXXh7-MC4I,MavinRecords,D'Prince - True Love ( Official Audio ),D'Prince - True Love ( Official Audio ),2019-05-03 12:37:01,8370,259,0.0,20.0,PT2M48S,hd,false,1900-01-01 12:37:01,May,Friday,168.0,2019-05-03
2dfNE64d_1c,MavinRecords,D'Prince - My Place ( Official Audio ),D'Prince - My Place ( Official Audio ),2019-05-03 12:15:28,36177,701,0.0,41.0,PT3M27S,hd,false,1900-01-01 12:15:28,May,Friday,207.0,2019-05-03
oGIwGyW6X14,MavinRecords,D'Prince Ft  Rema - Lavida ( Official Music Video ),"D'Prince Ft  Rema - Lavida ( Official Music Video )


More from D'Prince and Rema
Gucci Gang ft. Davido and Don Jazzy - https://www.youtube.com/watch?v=WM9WpvKwXvQ
Iron Man - https://www.youtube.com/watch?v=EJIDnsi7r8o
Dumebi - https://www.youtube.com/watch?v=thIH-e2pWQM",2019-05-03 11:54:57,602188,9959,0.0,601.0,PT3M36S,hd,false,1900-01-01 11:54:57,May,Friday,216.0,2019-05-03
auGSBBwZSio,MavinRecords,Charlize Glass x Mr Vendor By Korede Bello,"Charlize Glass  dances to Mr Vendor By Korede Bello.
Watch the official music video at https://www.youtube.com/watch?v=m2qZyna1mEc",2019-05-01 01:00:01,3721,89,0.0,2.0,PT50S,hd,false,1900-01-01 01:00:01,May,Wednesday,50.0,2019-05-01
r8CQr2rpSdQ,MavinRecords,@jenysbg and @anae2mad x Mr Vendor by Korede Bello,"@jenysbg and @anae2mad dance to Mr Vendor by Korede Bello
Watch the official music video at https://www.youtube.com/watch?v=m2qZyna1mEc",2019-04-30 22:00:07,10315,298,0.0,3.0,PT40S,hd,false,1900-01-01 22:00:07,April,Tuesday,40.0,2019-04-30
mj5aEfMl9Wc,MavinRecords,DJ Big N Ft  Mr Eazi  - Jowo ( Official Music Video ),DJ Big N Ft  Mr Eazi  - Jowo ( Official Music Video ),2019-04-30 19:28:14,55777,978,0.0,74.0,PT3M6S,hd,false,1900-01-01 19:28:14,April,Tuesday,186.0,2019-04-30
RXzBN9WDdp0,MavinRecords,@cocainna01 x Mr Vendor by Korede Bello,@cocainna01 x Mr Vendor by Korede Bello. Stream the song at http://bit.ly/koredebello-mrvendor,2019-04-29 20:43:20,6858,237,0.0,6.0,PT58S,sd,false,1900-01-01 20:43:20,April,Monday,58.0,2019-04-29
7vA6WGXYr40,MavinRecords,Korede Bello The Plumber - Mr Vendor Out Now,"Watch Korede Bello's Mr Vendor Music Video at:
https://www.youtube.com/watch?v=m2qZyna1mEc

Stream Korede Bello's Mr Vendor song at:
http://bit.ly/koredebello-mrvendor



.............
Mr Vendor ft. @its.priscy
Directed by @i_amxela
AD @lekan.mov
PM @arnoldaycee
Edited @sheisnonso / @i_amxela
MakeUp @jmsignature
Stylist @dhouseofvestas
Tech Support @abazee_productions
Shot on a @ursamini 4.6k
Prod. Company @mavinfilms",2019-04-26 14:30:00,73608,1101,0.0,18.0,PT48S,hd,false,1900-01-01 14:30:00,April,Friday,48.0,2019-04-26
4ZdKxR3ax_A,MavinRecords,DNA - Star ( Official Music Video ),DNA - Star ( Official Music Video ),2019-04-24 14:51:37,92879,1718,0.0,114.0,PT4M16S,hd,false,1900-01-01 14:51:37,April,Wednesday,256.0,2019-04-24
7CyVfTT8Nbo,MavinRecords,Johnny Drille - Finding Efe ( Official Music Video ),"Johnny Drille - Finding Efe ( Official Music Video )

More from Johnny Drille:
Shine - https://www.youtube.com/watch?v=g81cIqpyNyo
Halleluya ft. Simi - https://www.youtube.com/watch?v=orI0ApNj7JQ
Wait for me - https://www.youtube.com/watch?v=ab9dtAuosMw
Romeo & Juliet - https://www.youtube.com/watch?v=eN6JVKmMUhw",2019-04-19 11:32:54,831329,13998,0.0,1030.0,PT3M1S,hd,false,1900-01-01 11:32:54,April,Friday,181.0,2019-04-19
g1A1wkUig0M,MavinRecords,AYO by DNA x  SayRah Choreography,"Sayrah's Afro Dance Class choreography to Ayo by DNA.
Listen to Ayo by DNA at https://www.youtube.com/watch?v=MNvejeIu1oo",2019-04-16 15:45:01,7261,154,0.0,15.0,PT11M6S,hd,false,1900-01-01 15:45:01,April,Tuesday,666.0,2019-04-16
Nycan4hmvRQ,MavinRecords,@nezzy_f and the squad dance to Ayo by DNA,@nezzy_f and the squad dance to Ayo by DNA,2019-04-15 21:58:45,5131,140,0.0,3.0,PT1M,sd,false,1900-01-01 21:58:45,April,Monday,60.0,2019-04-15
z5JPgbpTrYQ,MavinRecords,@sarai_angeline x @sarai__maynard x Ayo by DNA,👯‍♂️ @sarai_angeline x @sarai__maynard 👯‍♂️.Young superstar dancers in the making. Powered by @sayrahchips while dancing to that Ayo 🔉🔉🔉 by @DNA,2019-04-13 20:01:59,4664,141,0.0,8.0,PT1M,sd,false,1900-01-01 20:01:59,April,Saturday,60.0,2019-04-13
5EbygEwFIxA,MavinRecords,@jenybsg x Dumebi by Rema,@jenybsg with a 💃🏼🔥💃🏼🔥💃🏼🔥💃🏼🔥 to Dumebi by Rema. Listen to Dumebi at https://www.youtube.com/watch?v=thIH-e2pWQM,2019-04-08 16:00:01,40087,677,0.0,11.0,PT43S,hd,false,1900-01-01 16:00:01,April,Monday,43.0,2019-04-08
Lo81oawDtAk,MavinRecords,@ChizOhFro x Dumebi by Rema,@ChizOhFro with a 💃🏼🔥💃🏼🔥💃🏼🔥💃🏼🔥 to Dumebi by Rema. Listen to Dumebi at https://www.youtube.com/watch?v=thIH-e2pWQM,2019-04-06 00:15:02,15615,339,0.0,7.0,PT51S,hd,false,1900-01-01 00:15:02,April,Saturday,51.0,2019-04-06
rQfwe1d9Q84,MavinRecords,@reginaeigbe x Dumebi by Rema,@reginaeigbe with a 💃🏼🔥💃🏼🔥💃🏼🔥💃🏼🔥 to Dumebi by Rema. Listen to Dumebi at https://www.youtube.com/watch?v=thIH-e2pWQM,2019-04-05 18:44:16,11805,334,0.0,17.0,PT1M1S,hd,false,1900-01-01 18:44:16,April,Friday,61.0,2019-04-05
oKclzxYy1tQ,MavinRecords,Rema - Iron Man Behind The Scenes,"A look behind the scenes of the Iron Man music video of the new Mavin /Jonzing World breakthrough artist Rema.

Watch the full music video and listen to more music from Rema ( Dumebi, Why and Corny ) at https://www.youtube.com/watch?v=EJIDnsi7r8o&list=PLJXqXn02h7m0wQR6xMqPj0eZaXwUBndXq



*** Connect with Rema ***
Instagram -  https://instagram.com/heisrema
Twitter - https://twitter.com/heisrema",2019-04-01 14:00:08,1415978,9614,0.0,117.0,PT3M25S,sd,false,1900-01-01 14:00:08,April,Monday,205.0,2019-04-01
PUe_KRtdRic,MavinRecords,Rema - Trap Out The Submarine Freestyle,A 🔥🔥🔥  freestyle from the new Mavin / Jonzing World artist. Listen to his brand new chart topping EP at https://www.youtube.com/watch?v=EJIDnsi7r8o&list=PLJXqXn02h7m0wQR6xMqPj0eZaXwUBndXq,2019-03-27 20:15:54,61995,1931,0.0,73.0,PT1M15S,hd,false,1900-01-01 20:15:54,March,Wednesday,75.0,2019-03-27
G-8cjjleH68,MavinRecords,#RemaDumebiChallenge by @incrediblezigi 🕺🏽🔥💃🏼🔥,"@incrediblezigi is doing an awesome #RemaDumebiChallange. Below are the instruction details from @incrediblezigi

STEP 1: Download song DUMEBI by Rema
STEP 2: Make a short video doing my choreography .
STEP 3: Tag @Incrediblezigi and @mavinrecords hashtag #remadumebichallenge for a repost!

Song:
Dumebi by Rema. Get it at http://bit.ly/rema-is-on",2019-03-27 17:50:25,28147,682,0.0,8.0,PT1M,hd,false,1900-01-01 17:50:25,March,Wednesday,60.0,2019-03-27
qWzP9ymum2o,MavinRecords,Johnny Drille - Shine Music Video Behind The Scenes,A look behind the scenes of Johnny Drille's music video for Shine. Watch the full music video at https://www.youtube.com/watch?v=g81cIqpyNyo,2019-03-27 14:18:20,5067,192,0.0,20.0,PT2M57S,hd,false,1900-01-01 14:18:20,March,Wednesday,177.0,2019-03-27
o-lPWcRFxPo,MavinRecords,Welcome Rema,"Mavin Records and Jonzing World present the breakthrough teenage artist Rema, unveiling his debut EP 'Rema' - packed with infectious afrobeat grooves and released via Mavin Records as part of their first imprint deal.

Rema is a fantastic example of the strength of talent currently emerging from Africa, with 'Iron Man' a superb introduction that is likely to gain him many plaudits. His ability to confidently navigate his way throughout the project belies his 18 years, merely scratching the surface of his undoubted potential.

“Rema is a formidable young artist: with his skill and versatility, he has a unique place in the future of afrobeats. At the same time, we’re excited to launch our first imprint deal with Jonzing World. This model will expand the number of ways the Mavin platform can support artists and entrepreneurship in Africa to grow together, at home and internationally, ” said D on Jazzy, Mavin Global President.

The Nigerian artist honed his musical skills and individual sound in church and in the playgrounds of Benin City as a young teen, often drawing crowds that were willing to pay to see him perform popular songs. Since then, with the help of Mavin Global & Jonzing World, his reputation has grown and that's likely to be the case for years to come, with label head & visionary Don Jazzy also aiding the careers of Tiwa Savage, Korede Bello, Dr Sid, Johnny Drille, Di'Ja, D'Prince, LADIPOE, DJ Big N and DNA through their work with Mavin.

Rema himself believes ""It still feels like a blessing to be chosen for something great, something beyond this world” as he aims to inspire other young people through his music.

'Rema' is available now on all streaming platform at http://bit.ly/rema-is-on

Tracklist:
1 Iron Man
2 Corny
3 Dumebi
4 Why",2019-03-25 14:17:13,389050,27557,0.0,217.0,PT1M,hd,false,1900-01-01 14:17:13,March,Monday,60.0,2019-03-25
UdKTx-8EvtM,MavinRecords,Rema - Corny ( Official Audio ),"Rema - Corny ( Official Audio )

More Rema Songs ( Dumebi, Why and Iron Man ):
https://www.youtube.com/watch?v=EJIDnsi7r8o&list=PLJXqXn02h7m0wQR6xMqPj0eZaXwUBndXq

*** Connect with Rema ***
Instagram -  https://instagram.com/heisrema
Twitter - https://twitter.com/heisrema

*** Rema - Corny Lyrics ***

(Whine up and go)
(I go show you my love)
Hm, “Hmm”



This your body wey you give me 
E dey make me wan dey do 
Wan dey do
Like aguu na agum, guu na agum
Like aguu na agum
Sasha make you give me shito 
E dey make me wan dey do 
Wan dey do
Like aguu na agum, guu na agum
Like aguu na agum

Make you no go do do do do corny 
my baby o
Do do do do corny 
My baby o
Do do do do corny aww 
(Baby o)
Make you no go do do do do corny 
my baby o
Do corny 
My baby o
Do do do do corny aww 

Girl I motor pon pon my horny o 
Odo yewu you dey kpongolo my body o
Marry me girl this one no funny, aww 
(Aww)
Is a miracle oya come test my money o
I carry you oya come meet my mommy o
E be you wey dey ginger my body, aww 
(Aww)
Me I don go soji 
The thing dey sweet my body ahh
nnga Enyegbu gi nsogbu
Odo yewu my honey ahh
Sweet pass curry, I marry you my honey
You dey tingologo my body aw
You dey tingologo my...
(Ngwa!) 


This your body wey you give me 
E dey make me wan dey do 
Wan dey do
Like aguu na agum, guu na agum
Like aguu na agum
Sasha make you give me shito 
E dey make me wan dey do 
Wan dey do
Like aguu na agum, guu na agum
Like aguu na agum

Make you no go do do do do corny 
my baby o
Do do do do corny 
My baby o
Do do do do corny aww 
(Baby o)
Make you no go do do do do corny 
my baby o
Do corny 
My baby o
Do do do do corny aww 

Yay
This your body na miracle uhh 
Cha cha body na durable uhh 
This baka very visible uhh
This your body na miracle uhh

Your body na miracle uhh 
Nwa baby na miracle uhh 
Iron man don dey fall for you’


This your body wey you give me 
E dey make me wan dey do 
Wan dey do
Like aguu na agum, guu na agum
Like aguu na agum
Sasha make you give me shito 
E dey make me wan dey do 
Wan dey do
Like aguu na agum, guu na agum
Like aguu na agum

Make you no go do do do do corny 
my baby o
Do do do do corny 
My baby o
Do do do do corny aww 
(Baby o)
Make you no go do do do do corny 
my baby o
Do corny 
My baby o
Do do do do corny aww 

(Swabs) 
(Ozedikus nwanne)",2019-03-24 20:48:02,557492,8891,0.0,265.0,PT3M48S,hd,false,1900-01-01 20:48:02,March,Sunday,228.0,2019-03-24
thIH-e2pWQM,MavinRecords,Rema - Dumebi ( Official Audio ),"Rema - Dumebi ( Official Audio )

More Rema Songs ( Iron Man, Why and Corny ):
https://www.youtube.com/watch?v=EJIDnsi7r8o&list=PLJXqXn02h7m0wQR6xMqPj0eZaXwUBndXq


*** Connect with Rema ***
Instagram -  https://instagram.com/heisrema
Twitter - https://twitter.com/heisrema",2019-03-24 20:00:33,2061364,19412,0.0,622.0,PT3M,hd,false,1900-01-01 20:00:33,March,Sunday,180.0,2019-03-24
sjOMKDwCOZg,MavinRecords,Rema - Why ( Official Audio ),"Rema - Why ( Official Audio )

More Rema Songs ( Iron Man, Dumebi and Corny ):
https://www.youtube.com/watch?v=EJIDnsi7r8o&list=PLJXqXn02h7m0wQR6xMqPj0eZaXwUBndXq


*** Connect with Rema ***
Instagram -  https://instagram.com/heisrema
Twitter - https://twitter.com/heisrema


*** Rema - Why Lyrics ***

Aye, yah , aye, aye
Screw you
I love you 
Screw you
With my heart and my soul
I look in your eyes
And the way that I feel
Girl I can’t deny 
With my gang and my thugs 
We live in the wild 
Girl I sent a lot of texts 
But you don’t reply 
Why, yaiy’ 
I just wonder why x2
And I traveled miles
Damn girl you know I traveled miles
I want you in my life girl I want you In my life
Even if it’s for a little while 
I wanna see you smile girl I wanna see you smile 
See you smile yah’ For a while yah’ 
Can you try yah’  Hold you tight

 Yah aye, I say hi
Aye, She say who you is? 
Aye, I say Remyboy Ooh’
she say we don’t fit aye’
Girl give me a chance aye’
Cause I don’t post for the gram aye’ 
I know I wasn’t in school Ooh’ 
She be like what do you do? Yah! 
You ain’t got no cash aye’
You look so so razz aye’
I’m not your type aye’

Damn I almost cried aye’
I know you are hard to get and I’m not the one 
I know you will find me when I’m moving on
And because I had no cash and I wasn’t cool
And you treated me so bad I felt like a fool
Why’ yaiy’
I wish she was mine x3 

With my heart and my soul
I look in your eyes
And the way that I feel
Girl I can’t deny 
With my gang and my thugs 
We live in the wild 
Girl I sent a lot of texts 
But you don’t reply 
Why, yaiy’ 
I just wonder why x2
And I traveled miles
Damn girl you know I traveled miles
I want you in my life girl I want you In my life
Even if it’s for a little while 
I wanna see you smile girl I wanna see you smile 
See you smile yah’ For a while yah’ 
Can you try yah’  Hold you tight
“Damn girl you know I traveled miles
I want you in my life girl I want you In my life
Even if it’s for a little while 
I wanna see you smile girl I wanna see you smile 
See you smile yah’ For a while yah’ 
Can you try yah’  Hold you tight”",2019-03-24 19:02:49,493710,7369,0.0,409.0,PT2M48S,hd,false,1900-01-01 19:02:49,March,Sunday,168.0,2019-03-24
cqbDWurghWc,MavinRecords,Rema - Iron Man ( Official Audio ),"Rema - Iron Man ( Official Audio )

More From Rema ( Iron Man Music Video, Why, Dumebi and Corny ):
https://www.youtube.com/watch?v=EJIDnsi7r8o&list=PLJXqXn02h7m0wQR6xMqPj0eZaXwUBndXq


*** Connect with Rema ***
Instagram -  https://instagram.com/heisrema
Twitter - https://twitter.com/heisrema


***** Rema - Iron Man Lyrics ******

Hmm

Because I catch cold
I dey , I dey catch cold baby 
Hold my hand make I no go catch cold 
I dey catch cold 
I dey, I dey catch cold baby 
Hold my hand make I no go catch cold 

Let me give you love 
You the one I want to love 
Baby come and sing my song 
You dey make me wan dey give you more 
Girly me adore 
Inner me life you belong 
Tell her baby make I “ding your dong” 
You dey make my thing dey long’ 
(Long) 

Baby come make I be your Iron man 
You must to be my Nwanyi Oma 
Baby you must to be fine Chioma 
Baby come make I be your iron man 
Follow me go 
You must to be my Nwanyi Oma 
Baby you must to be my fine Chioma 
Baby come make I be your Iron man 
(Man)

‘Aahh, Aahh’

Bend your head and kneels and toes 
(Omolokpe) 
Bend am whine am slow 
Carry your load and go 
Gimme your love and soul 

Bend your head and kneels and toes 
Bend am whine am slow 
Carry your and...aww 
Oya bend am whine am slow 

Anything you want baby o’
I go give you love baby o 
Hmm, baby o baby o 
hmm baby o baby o
Anything you want baby o’
I go give you love baby o 
Uuh, baby o baby o 
(Hmm baby o) 


Baby come make I be your Iron man 
You must to be my Nwanyi Oma 
Baby you must to be fine Chioma 
Baby come make I be your iron man 
Follow me go 
You must to be my Nwanyi Oma 
Baby you must to be my fine Chioma 
Baby come make I be your Iron man 
(Man)

‘Aahh, Aahh’",2019-03-24 18:23:09,125406,1944,0.0,33.0,PT3M22S,hd,false,1900-01-01 18:23:09,March,Sunday,202.0,2019-03-24
EJIDnsi7r8o,MavinRecords,Rema - Iron Man ( Official Music Video ),"Rema - Iron Man ( Official Music Video )


*** Connect with Rema ***
Instagram -  https://instagram.com/heisrema
Twitter - https://twitter.com/heisrema


*** Rema - Iron Man Lyrics ***

Hmm

Because I catch cold
I dey , I dey catch cold baby 
Hold my hand make I no go catch cold 
I dey catch cold 
I dey, I dey catch cold baby 
Hold my hand make I no go catch cold 

Let me give you love 
You the one I want to love 
Baby come and sing my song 
You dey make me wan dey give you more 
Girly me adore 
Inner me life you belong 
Tell her baby make I “ding your dong” 
You dey make my thing dey long’ 
(Long) 

Baby come make I be your Iron man 
You must to be my Nwanyi Oma 
Baby you must to be fine Chioma 
Baby come make I be your iron man 
Follow me go 
You must to be my Nwanyi Oma 
Baby you must to be my fine Chioma 
Baby come make I be your Iron man 
(Man)

‘Aahh, Aahh’

Bend your head and kneels and toes 
(Omolokpe) 
Bend am whine am slow 
Carry your load and go 
Gimme your love and soul 

Bend your head and kneels and toes 
Bend am whine am slow 
Carry your and...aww 
Oya bend am whine am slow 

Anything you want baby o’
I go give you love baby o 
Hmm, baby o baby o 
hmm baby o baby o
Anything you want baby o’
I go give you love baby o 
Uuh, baby o baby o 
(Hmm baby o) 


Baby come make I be your Iron man 
You must to be my Nwanyi Oma 
Baby you must to be fine Chioma 
Baby come make I be your iron man 
Follow me go 
You must to be my Nwanyi Oma 
Baby you must to be my fine Chioma 
Baby come make I be your Iron man 
(Man)

‘Aahh, Aahh’",2019-03-22 11:01:23,9511684,109442,0.0,3338.0,PT3M26S,hd,false,1900-01-01 11:01:23,March,Friday,206.0,2019-03-22
g81cIqpyNyo,MavinRecords,Johnny Drille - Shine ( Official Music Video ),Johnny Drille - Shine ( Official Music Video ),2019-03-15 19:17:54,989539,15007,0.0,942.0,PT4M1S,hd,false,1900-01-01 19:17:54,March,Friday,241.0,2019-03-15
A0wOqXqFezY,MavinRecords,Jaiye by Ladipoe - Out Now,It's The Time Of Our Lives. Jaiye by Ladipoe out on all streaming service. Get it at http://bit.ly/ladipoe-jaiye,2019-03-13 16:15:00,4351,123,0.0,11.0,PT48S,hd,false,1900-01-01 16:15:00,March,Wednesday,48.0,2019-03-13
pbx_CjvJ8Hs,MavinRecords,DNA - Star ( From the Photoshoot ),"A look behind the scenes of the photoshoot for the cover of DNA's new single Star. Also released is the song Ayo. Both songs out now on all streaming platforms. 
Stream them on YouTube at https://www.youtube.com/watch?v=MNvejeIu1oo&list=PLJXqXn02h7m1jaUaZIcuKB9FXtFmLz6_e
Stream them on other platforms at http://bit.ly/dna-star-ayo",2019-03-12 17:46:13,7706,252,0.0,13.0,PT3M53S,hd,false,1900-01-01 17:46:13,March,Tuesday,233.0,2019-03-12
fIVIxopWjoo,MavinRecords,Brand New 🔥🔥🔥 Music:  DNA - Star ( Out Now ),"Brand New 🔥🔥🔥 Music:  Star by DNA, out now on all streaming platforms.
 
Stream it on YouTube at https://www.youtube.com/watch?v=yN05GnUAkMk

Stream it on other platform at http://bit.ly/dna-star-ayo




#afrobeats #dna #star",2019-03-11 16:15:01,4991,168,0.0,17.0,PT52S,hd,false,1900-01-01 16:15:01,March,Monday,52.0,2019-03-11
2u2rtXpi7ss,MavinRecords,Brand New 🔥🔥🔥 Music:  DNA - AYO  ( Out Now ),"Brand New 🔥🔥🔥 Music:  Ayo by DNA, out now on all streaming platforms.
 
Stream it on YouTube at https://www.youtube.com/watch?v=MNvejeIu1oo

Stream it on other platform at http://bit.ly/dna-star-ayo





#afrobeats #dna #ayo",2019-03-11 14:00:01,7309,221,0.0,21.0,PT58S,hd,false,1900-01-01 14:00:01,March,Monday,58.0,2019-03-11
yN05GnUAkMk,MavinRecords,DNA - Star ( Official Audio ),DNA - Star ( Official Audio ),2019-03-08 10:15:35,28412,588,0.0,35.0,PT3M39S,hd,false,1900-01-01 10:15:35,March,Friday,219.0,2019-03-08
MNvejeIu1oo,MavinRecords,DNA - Ayo ( Official Audio ),DNA - Ayo ( Official Audio ),2019-03-08 10:13:30,64486,1165,0.0,58.0,PT2M56S,hd,false,1900-01-01 10:13:30,March,Friday,176.0,2019-03-08
9JcstsdvtJ8,MavinRecords,DJ Big N ft  Mr Eazi - Jowo ( Official Audio ),DJ Big N ft  Mr Eazi - Jowo ( Official Audio ),2019-03-04 15:22:23,13773,340,0.0,23.0,PT3M6S,hd,false,1900-01-01 15:22:23,March,Monday,186.0,2019-03-04
4zXHTUSKMO0,MavinRecords,Jaiye by Ladipoe - Out Now,It's The Time Of Our Lives. Jaiye by Ladipoe out on all streaming service. Get it at http://bit.ly/ladipoe-jaiye,2019-03-04 15:00:00,3308,103,0.0,7.0,PT48S,hd,false,1900-01-01 15:00:00,March,Monday,48.0,2019-03-04
hDSVJRsk5f8,MavinRecords,"Jaiye by Ladipoe, produced by Johnny Drille. Out Now","A peak behind the creative process of Jaiye by Ladipoe, produced by Johnny Drille. Song out now on all streaming platform. Get it at http://bit.ly/ladipoe-jaiye",2019-03-03 19:00:05,5739,100,0.0,12.0,PT1M,hd,false,1900-01-01 19:00:05,March,Sunday,60.0,2019-03-03
