video_id,channelTitle,title,description,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Release_Time,Release_Year,Release_Month, Release_Day,Date,TotalSecs
I_aa4i_oqzM,MavinRecords,Crayon  - Trace In The City Performance Recap,"A recap of Crayon's performance at the Trace In The City concert in Port Harcourt, where he performed songs from this debut EP Cray Cray. Listen to the whole EP at https://www.youtube.com/watch?v=H-cYD5wAAdk&list=PLJXqXn02h7m2-y09RvxbNeF8DuyYTPtKE",2019-08-08 15:25:44,15461,392,0,7,PT1M,hd,false,1900-01-01 15:25:44,2019,August,Thursday,2019-08-08,60.0
6e5G820d5lo,MavinRecords,Dj Big N - Ogologoma ft  Rema ( Official Audio ),"Dj Big N - Ogologoma ft  Rema ( Official Audio )


*****  Ogologoma  Lyrics ****

DJ Big N 
Burst brain! 
Remyboy 
(Another) 

Baby o this kind of love 
wey dey make me dey wan dey shamanya o 
Baby o this kind of love 
wey dey scatter my head you marama o 
Baby o this kind of love 
e dey make me dey wan dey kpalanga o 
Baby o this kind of love 
e dey chook me for body o 

Ogologoma Ogologoma
Ogologoma Ogologo 
Hm Ogologoma Ogologoma ye o 
Hm Ogologoma Ogologoma
Ogologoma Ogolo
Hm Ogologoma Ogologoma ye o 

My girl I dey knock for your door 
girl I dey knock for your door 
I want to give you my love 
Hmm baby o
My girl I dey knock for your door 
Shey you go open your door 
You dey make me dey nor nor nor 

This one wey you do me makwana mommy o
Oroma do me things wey she know say me I go like to do 
Oh Erima no go o no go o 
I go craze for you 
Oroma do me things wey she know say me I go like to do 
(Ogologoma o) 

Ogologoma Ogologoma
Ogologoma Ogologo 
Hm Ogologoma Ogologoma ye o 
Hm Ogologoma Ogologoma
Ogologoma Ogolo
Hm Ogologoma Ogologoma ye o 

This one wey you do me makwana mommy o
Oroma do me things wey she know say me I go like to do 
Oh Erima no go o no go o 
I go craze for you 
Oroma do me things wey she know say me I go like to do

This kind of love 
wey dey make me dey wan dey shamanya o 
Baby o this kind of love 
wey dey scatter my head you marama o 
Baby o this kind of love 
wey dey make me dey wan dey kpalanga o 
Baby o this kind of love 
e dey chook me for body o 
(Ogologoma o)

Ogologoma Ogologoma
Ogologoma Ogologo 
Hm Ogologoma Ogologoma ye o 
Hm Ogologoma Ogologoma
Ogologoma Ogolo
Hm Ogologoma Ogologoma ye o 

Ladies, I got Remyboy in the building 
I go by the name DJ Big N 
I got the future, you already know hehehe 
“When you’re big you’re big abeg”",2019-08-02 12:28:59,154895,2276,0,157,PT3M8S,hd,false,1900-01-01 12:28:59,2019,August,Friday,2019-08-02,188.0
tJLcuC9weWs,MavinRecords,Crayon's #Bamiloke x @burnoutglobal family 🔥🔥,Crayon's #Bamiloke x @burnoutglobal family 🔥🔥 from the Bamiloke song by Crayon. Stream Bamiloke at https://www.youtube.com/watch?v=4y6xWfdypsc,2019-08-01 18:41:55,4588,134,0,9,PT1M,sd,false,1900-01-01 18:41:55,2019,August,Thursday,2019-08-01,60.0
jCI_LMFjRGA,MavinRecords,IncredibleZigi x Bamiloke by Crayon,The one and only IncredibleZigi brings us his #BamilokeDanceChallenge using the Bamiloke jam by Crayon. Listen to the full song at,2019-07-31 20:00:02,7685,328,0,15,PT1M13S,hd,false,1900-01-01 20:00:02,2019,July,Wednesday,2019-07-31,73.0
rBdSBrAa1C4,MavinRecords,Crayon's debut EP Cray Cray hits 1 million streams,"Congrats to the new Mavin / Blowtime artist Crayon, whose debut EP Cray Cray just hit 1 million streams. Listen to the full EP “Cray Cray” by Crayon: 
https://www.youtube.com/playlist?list=PLJXqXn02h7m2-y09RvxbNeF8DuyYTPtKE",2019-07-31 16:00:10,9498,325,0,6,PT59S,hd,false,1900-01-01 16:00:10,2019,July,Wednesday,2019-07-31,59.0
BhRpQDlPato,MavinRecords,Di'Ja - Wuta ( Lyric Video ),"Di'Ja - Wuta ( Lyric Video )
Song of the Di'Ja EP. Stream it at 
https://www.youtube.com/playlist?list=PLJXqXn02h7m3ZbC0GEQVInEmvgPP-3Qk2",2019-07-23 12:27:09,10187,308,0,16,PT2M50S,hd,false,1900-01-01 12:27:09,2019,July,Tuesday,2019-07-23,170.0
VsCUvX4t3Jg,MavinRecords,Crayon - Aye ( Acoustic Version ),"Crayon - Aye ( Acoustic Version )

An acoustic version of Aye by Crayon, the new Mavin / Blowtime artist.

Stream the full song at https://www.youtube.com/watch?v=TV4VB_Zm2T0

Stream Crayon's debut EP Cray Cray at 
https://www.youtube.com/watch?v=H-cYD5wAAdk&list=PLJXqXn02h7m2-y09RvxbNeF8DuyYTPtKE",2019-07-22 16:15:00,21910,638,0,34,PT2M1S,hd,false,1900-01-01 16:15:00,2019,July,Monday,2019-07-22,121.0
mVCdh9D54dU,MavinRecords,DIja - Omotena ( Lyric Video ),"DIja - Omotena ( Lyric Video )

Song from the new Di'Ja EP.
Stream it at:
https://www.youtube.com/playlist?list=PLJXqXn02h7m3ZbC0GEQVInEmvgPP-3Qk2",2019-07-17 23:00:04,8997,284,0,20,PT3M26S,hd,false,1900-01-01 23:00:04,2019,July,Wednesday,2019-07-17,206.0
k7BmmhYHSt4,MavinRecords,Crayon - My music is colorful 🎨🎨🎨,"Learn more about the new Mavin / Blowtime artist Crayon and his new EP Cray Cray. 

Stream his EP on YouTube at
https://www.youtube.com/playlist?list=PLJXqXn02h7m2-y09RvxbNeF8DuyYTPtKE

Stream his EP on your favorite streaming platform at:
http://bit.ly/crayvolution",2019-07-17 15:00:11,20538,539,0,28,PT2M30S,hd,false,1900-01-01 15:00:11,2019,July,Wednesday,2019-07-17,150.0
qolzyHDAJLs,MavinRecords,Di'Ja - Baby ( Animated by @awele emili ),"Song from the new Di'Ja EP.
Stream it at:
https://www.youtube.com/playlist?list=PLJXqXn02h7m3ZbC0GEQVInEmvgPP-3Qk2",2019-07-17 12:49:41,22298,732,0,61,PT3M29S,hd,false,1900-01-01 12:49:41,2019,July,Wednesday,2019-07-17,209.0
15FX0USeEUA,MavinRecords,Cray Cray EP by Crayon. Out Now!,"Cray Cray EP by the new Mavin / Blowtime artist Crayon. Out Now!

Stream on YouTube at:
https://www.youtube.com/playlist?list=PLJXqXn02h7m2-y09RvxbNeF8DuyYTPtKE

Stream on your favorite streaming service at 
http://bit.ly/crayvolution",2019-07-15 11:47:43,5951,199,0,6,PT59S,hd,false,1900-01-01 11:47:43,2019,July,Monday,2019-07-15,59.0
9MxTSRVXcY0,MavinRecords,Best of @Cocainna01 - Unusual by Crayon,The best of of one our favorite dancers with Unusual by Crayon as the soundtrack. Unusual is off the CrayCray EP by the new Mavin / Blowtime artist Crayon. Stream the whole EP on YouTube at https://www.youtube.com/playlist?list=PLJXqXn02h7m2-y09RvxbNeF8DuyYTPtKE,2019-07-12 23:15:02,8418,229,0,6,PT2M,hd,false,1900-01-01 23:15:02,2019,July,Friday,2019-07-12,120.0
AFbsfcEnnhE,MavinRecords,Cray Cray EP by Crayon. Out Now!,Cray Cray EP by the new Mavin / Blowtime artist Crayon. Out Now! Get the EP at http://bit.ly/crayvolution,2019-07-12 22:22:38,11540,242,0,17,PT59S,hd,false,1900-01-01 22:22:38,2019,July,Friday,2019-07-12,59.0
TV4VB_Zm2T0,MavinRecords,Crayon - Aye ( Official Audio ),Crayon - Aye ( Official Audio ),2019-07-12 12:30:05,114863,1507,0,112,PT3M11S,hd,false,1900-01-01 12:30:05,2019,July,Friday,2019-07-12,191.0
2WdzfIMumvA,MavinRecords,Crayon - Confidence ( Official Audio ),Crayon - Confidence ( Official Audio ),2019-07-12 10:31:19,79564,943,0,34,PT3M1S,hd,false,1900-01-01 10:31:19,2019,July,Friday,2019-07-12,181.0
ZnSrmGLnc_A,MavinRecords,Crayon - Gock Am ( Official Audio ),Crayon - Gock Am ( Official Audio ),2019-07-12 09:28:58,338862,3985,0,154,PT2M43S,hd,false,1900-01-01 09:28:58,2019,July,Friday,2019-07-12,163.0
4y6xWfdypsc,MavinRecords,Crayon - Bamiloke ( Official Audio ),Crayon - Bamiloke ( Official Audio ),2019-07-12 09:07:17,319869,3605,0,219,PT3M39S,hd,false,1900-01-01 09:07:17,2019,July,Friday,2019-07-12,219.0
MKjlComAT_w,MavinRecords,Crayon - Unusual ( Official Audio ),Crayon - Unusual ( Official Audio ),2019-07-12 08:25:10,98763,1809,0,80,PT3M10S,hd,false,1900-01-01 08:25:10,2019,July,Friday,2019-07-12,190.0
H-cYD5wAAdk,MavinRecords,Crayon - So Fine ( Official Audio ),Crayon - So Fine ( Official Audio ),2019-07-12 08:17:00,183042,2227,0,69,PT3M30S,hd,false,1900-01-01 08:17:00,2019,July,Friday,2019-07-12,210.0
SodCciSrjVs,MavinRecords,Crayon - So Fine ( Official Music Video ),"Crayon - So Fine ( Official Music Video )



**** More from Crayon ****

Listen to the full EP “Cray Cray” by Crayon: 
https://www.youtube.com/playlist?list=PLJXqXn02h7m2-y09RvxbNeF8DuyYTPtKE

 All Is In Order by Mavins ft Crayon: 
https://www.youtube.com/watch?v=d-pwj2SEUd8

Based on Kpa by Ladipoe ft. Crayon:
https://www.youtube.com/watch?v=fkTtMXd0R4E



*** Connect with Crayon on Social Media ***

Twitter: https://twitter.com/crayonthis
Instagram: https://www.instagram.com/crayonthis/



*** So Fine Lyrics ****

oh oh oh eh wawawa oshey babyfresh on the beat giving dem all yeah yeah yeah ...
Call my number I go respond owe (I go respond owe) .
You re enough eh eh how dare me not to respond.
Call my number I go respond owe (girl I go respond owe) 
You re enough o , you gimme love wey Dey sweet my body oh !
Gbayi loving that your Pepe dance gbayi 
Omo to rewa gbayi anything wey you I want to , I buy it oh oshey!
Gbayi omo to rewa gbayi loving that your Pepe dance gbayi anything wey you want I buy it , buyyyy......
So fine.......whyyyyy
Nwanyeoma you scatter my head oh eh 
So fine......whyyyy 
Nwanyeoma you scatter my head oh eh 
Nwanyeoma come give me kiss oh (nwanyeoma) wetin be this oh nwanyeoma 
Pepper rest oh (nwanyeoma) nwayor figure eight oh! 
Nwanyeoma come give me kiss oh (nwanyeoma) wetin b this oh nwanyeoma body rest o nwanyeoma whine dat waist Biko answer
Eledami know my mind oh 
Wey e bring you come my life oh
My heart full of rejoice oh (omotorewa)
Wanna give you loving say na you go Dey touch my body all night long baby for long oh baby say......
Call my number I go respond owe (I go respond owe) .
You re enough eh eh how dare me not to respond.
Call my number I go respond owe (girl I go respond owe) 
You re enough o , you gimme love wey Dey sweet my body oh !
Wawawa, So fine.......whyyyyy
Nwanyeoma you scatter my head oh eh 
So fine......whyyyy 
Nwanyeoma you scatter my head oh eh 
Nwanyeoma come give me kiss oh (nwanyeoma) wetin be this oh nwanyeoma 
Pepper rest oh (nwanyeoma) nwayor figure eight oh! 
Nwanyeoma come give me kiss oh (nwanyeoma) wetin b this oh nwanyeoma body rest o nwanyeoma whine dat waist Biko answer
Gbayi loving that your Pepe dance gbayi 
Omo to rewa gbayi anything wey you I want to , I buy it oh oshey!
Gbayi omo to rewa gbayi loving that your Pepe dance gbayi anything wey you want I buy it , buyyyy......
So fine.......whyyyyy
Nwanyeoma you scatter my head oh eh 
So fine......whyyyy 
Nwanyeoma you scatter my head oh eh 

#crayon
#sofine
#mavin",2019-07-12 07:59:50,5494098,39815,0,1358,PT4M3S,hd,false,1900-01-01 07:59:50,2019,July,Friday,2019-07-12,243.0
vPbzVnhp_Yg,MavinRecords,Di'Ja - Te Amo ( Official Audio ),Di'Ja - Te Amo ( Official Audio ),2019-07-05 18:21:25,21833,552,0,32,PT3M33S,hd,false,1900-01-01 18:21:25,2019,July,Friday,2019-07-05,213.0
BbTCZDl53hY,MavinRecords,Di'Ja - Baby ( Official Audio ),Di'Ja - Baby ( Official Audio ),2019-07-05 18:20:39,310641,5735,0,254,PT3M29S,hd,false,1900-01-01 18:20:39,2019,July,Friday,2019-07-05,209.0
OoWiah9Aj6o,MavinRecords,Di'Ja - Omotena ( Official Audio ),Di'Ja - Omotena ( Official Audio ),2019-07-05 18:19:33,34336,973,0,51,PT3M27S,hd,false,1900-01-01 18:19:33,2019,July,Friday,2019-07-05,207.0
aIsl_1zQyQM,MavinRecords,Di'Ja - Wuta ( Official Audio),Di'Ja - Wuta ( Official Audio),2019-07-05 18:16:48,77480,1540,0,96,PT2M50S,hd,false,1900-01-01 18:16:48,2019,July,Friday,2019-07-05,170.0
5JyQJgRIRRA,MavinRecords,All Is In Order Fan Love: @yourfavafrican 👜💥👠💥💁🏾‍♀️,,2019-06-27 17:08:39,8957,326,0,12,PT41S,sd,false,1900-01-01 17:08:39,2019,June,Thursday,2019-06-27,41.0
jHKobkfFJ1Y,MavinRecords,Rema - SpiderMan by @immanuel_ale 😂😂,Rema - SpiderMan by @immanuel_ale 😂😂.  Listen to the full song at https://youtu.be/UgK5BvcC-2c,2019-06-21 19:24:41,16060,402,0,23,PT1M,sd,false,1900-01-01 19:24:41,2019,June,Friday,2019-06-21,60.0
fkTtMXd0R4E,MavinRecords,Ladipoe - Based On Kpa Ft. Crayon ( Official Music Video ),"Ladipoe - Based On Kpa Ft. Crayon ( Official Music Video )

****  Lyrics ****

Hit ‘em with the slow shaku 
Based on kpa 
Girl I wan pamper you 
Girl I wan salsa you 
Girl you must answer me 
Based on kpa 
Girl I wan shankwa you 
Girl I wan pamper you 
Girl you must answer me 
Say she want it 
I know that she want it 
I know that she likes it 
I know that she fucks with me o 
Say she likes it 
I know that she likes it 
I know that she want it 
I know that she fucks with me o 
Girl I’m feeling bad you know 
You’re the Best I ever had you know 
You hate it when I have to go 
Cos you’re stuck there 
Tryna catch a vibe alone 
I miss your little fashion shows 
Switch up for me baby fast or slow 
Yeah ! 
Love at first sight gets old 
But you know it’s for life when attraction grows Yeah 
Based on that 
Baby lemme pamper you 
Baby let’s make plans for two 
No telling what these hands will do 
Yeah 
Girlie your deserve money 
Love me like your own daddy 
Make you just dey whine steady 
Make you just dey whine steady 
Say she want it 
I know that she want it 
I know that she likes it 
I know that she fucks with me o 
Say she likes it 
I know that she likes it 
I know that she want it 
I know that she fucks with me o 
Based on kpa 
Girl I wan pamper you 
Girl I wan salsa you 
Girl you must answer me 
Based on kpa 
Girl I wan shankwa you 
Girl I wan pamper you 
Girl you must answer me 
Young Money like Star Boy, flow so Weezy 
Lagos to Accra babe, life so Eazi 
You got big problems put them in my lap 
See the boy never snaps, coz I fuck with Riri 
(Yeah) 
You know I rap like really 
with you it’s like I’m letting down my guard so freely 
Relax, let your hair fall don’t tease me 
magic fingers in your tracks like Shizzi 
That last line so cheesy 
But I can be myself with you 
Tell me what’s a man to do 
So lost in your whole perfume 
Girlie your deserve money 
Love me like your own daddy 
Make you just dey whine steady 
We could get some wine ready 
Say she want it 
I know that she want it 
I know that she likes it 
I know that she fucks with me o 
Say she likes it 
I know that she likes it 
I know that she want it 
I know that she fucks with me o 
Based on kpa 
Girl I wan pamper you 
Girl I wan salsa you 
Girl you must answer me 
Based on kpa 
Girl I wan shankwa you 
Girl I wan pamper you 
Girl you must answer me 


**** Connect with Ladipoe ****
Twitter:
http://twitter.com/ladipoe

Instagram:
http://instagram.com/ladipoe

**** More from Ladipe ****
Jaiye: https://www.youtube.com/watch?v=IhYeMwaNxcQ
Are You Down Ft. Tiwa Savage: https://www.youtube.com/watch?v=F3D-0HZyi6I",2019-06-21 11:13:41,199004,3153,0,177,PT4M13S,hd,false,1900-01-01 11:13:41,2019,June,Friday,2019-06-21,253.0
Zk8ICTLdRBI,MavinRecords,Johnny Drille - Papa Behind The Scenes,A behind the scenes look at Johnny Drille's newest single Papa. Watch the full video at https://www.youtube.com/watch?v=9ejNw_1oe7M,2019-06-17 14:00:07,4036,137,0,9,PT3M18S,hd,false,1900-01-01 14:00:07,2019,June,Monday,2019-06-17,198.0
Dt_Z5Y9uWgw,MavinRecords,Mavins at Rufus & Bee,The Mavin crew go out for some arcade fun at Rufus & Bee,2019-06-17 09:00:00,40572,1005,0,77,PT3M56S,hd,false,1900-01-01 09:00:00,2019,June,Monday,2019-06-17,236.0
9ejNw_1oe7M,MavinRecords,Johnny Drille - Papa ( Official Music Video ),"‘Papa’ is Johnny Drille’s most personal and emotionally driven song to date. A poignant ode to fathers, the lyrics tackle his feelings of missing home after leaving his hometown of Benin City for Lagos as he reflects on how his father’s wisdom continues to guide him.


More from Johnny Drille:
Finding Efe - https://www.youtube.com/watch?v=7CyVfTT8Nbo
Shine - https://www.youtube.com/watch?v=g81cIqpyNyo
Halleluya ft. Simi - https://www.youtube.com/watch?v=orI0ApNj7JQ
Wait for me - https://www.youtube.com/watch?v=ab9dtAuosMw
Romeo & Juliet - https://www.youtube.com/watch?v=eN6JVKmMUhw

Papa Lyrics:
Papa
He calls me to pray
He tells the Lord 
To watch over me 
Oh my papa 
He can like to say 
As you go away
Don’t forget where you came 
 
If you lose your way you can pray 
Don’t be afraid don’t lose faith
You will find your help there’ll be a way 
Just remember to pray and you’ll be ok 
 
Papa
He calls everyday 
He asks me son 
I hope you’re doing okay 
Oh my papa
He too dey fear say I gho go astray 
Cos I walk a stranger land 
And my home is so far away 
 
Papa says if you lose your way you can pray 
Don’t be afraid don’t lose faith
You will find your help there’ll be a way 
Just remember to pray and you’ll be ok 
 
Me sef dey pray for Papa 
Make him find more strength and grace 
And may the good Lord keep him longer 
In Jesus name.
 
If you lose your way you can pray 
Don’t be afraid don’t lose faith
You will find your help there’ll be a way 
Just remember to pray
 
If you lose your way you can pray 
Don’t be afraid don’t lose faith
You will find your help there’ll be a way 
Just remember to pray and you’ll be ok 
You can pray 
Don’t be afraid don’t lose faith
You will find your help there’ll be a way 
If you remember to pray 
 

Connect with Johnny Drille:
Instagram: http://instagram.com/johnnydrille
Twitter: http://twitter.com/johnnydrille

#johnnydrille
#fathersday",2019-06-14 11:38:07,579799,13422,0,1103,PT3M53S,hd,false,1900-01-01 11:38:07,2019,June,Friday,2019-06-14,233.0
hAKnUEcGz6A,MavinRecords,All Is In Order 🕺🏽💃🏽 Love: @immanuel_ale,"All Is In Order 🕺🏽💃🏽 Love: @immanuel_ale
Watch the official music video at https://youtu.be/d-pwj2SEUd8",2019-06-11 20:20:15,6116,258,0,13,PT1M,sd,false,1900-01-01 20:20:15,2019,June,Tuesday,2019-06-11,60.0
4Mh6N7-bm68,MavinRecords,Rema - Corny ( Unofficial video ),"Listen to “CORNY” now on all platforms.🚨🔈
Shot by @mavinfilms (This is not an official video)

Watch the Dumebi music video at https://www.youtube.com/watch?v=zUU1bIWpH5c",2019-06-06 00:00:02,31045,768,0,32,PT44S,hd,false,1900-01-01 00:00:02,2019,June,Thursday,2019-06-06,44.0
t52IVxQbMIk,MavinRecords,@brodashaggi on that brand new #ALLisINorder from the #Mavins,"@brodashaggi on that brand new #ALLisINorder from the #Mavins ft #DonJazzy, #KoredeBello, #Rema, #Dna and introducing #Crayon aka #Crayway.",2019-06-05 21:57:53,8351,386,0,16,PT41S,hd,false,1900-01-01 21:57:53,2019,June,Wednesday,2019-06-05,41.0
bKsTgIFnECE,MavinRecords,IncredibleZigi x All Is In Order,"@IncredibleZigi and his crew dance to the Mavin new single All Is In Order. Watch the official music video at https://www.youtube.com/watch?v=d-pwj2SEUd8

#AllisInOrder
#Mavins
#IncredibleZigi
#Instagram
#donjazzy",2019-06-05 15:34:47,21926,720,0,19,PT1M33S,hd,false,1900-01-01 15:34:47,2019,June,Wednesday,2019-06-05,93.0
l4LVv7yrBXY,MavinRecords,Poverty called @ini_cash 😭 😭 😭 while he was jamming to #AllIsInOrder,Poverty called @ini_cash 😭 😭 😭 while he was jamming to #AllIsInOrder,2019-06-03 21:49:56,4471,184,0,10,PT41S,hd,false,1900-01-01 21:49:56,2019,June,Monday,2019-06-03,41.0
A_EpBCdNCmc,MavinRecords,@sayrahchips x All Is In Order,"@sayrahchips vibing to the brand new All Is In Order by the Mavins

Watch the official music video at https://www.youtube.com/watch?v=d-pwj2SEUd8

#AllIsInOrder
#Sayrahchips
#Instagram",2019-06-02 22:18:50,11455,391,0,12,PT50S,hd,false,1900-01-01 22:18:50,2019,June,Sunday,2019-06-02,50.0
d-pwj2SEUd8,MavinRecords,"Mavins - All Is In Order  (feat. Don Jazzy, Rema, Korede Bello, DNA & Crayon)","Mavins - All Is In Order  (feat. Don Jazzy, Rema, Korede Bello, DNA & Crayon) ( Official Music Video )",2019-05-31 11:17:36,5307615,54083,0,2821,PT3M58S,hd,false,1900-01-01 11:17:36,2019,May,Friday,2019-05-31,238.0
-tGAJY4R6uc,MavinRecords,Welcome To Mavin Records: Crayon,"Don Jazzy’s Mavin Records Signs New Artist Crayon; launches BLOWTIME imprint with Producer Baby Fresh

Mavin Records announces the signing of Crayon, the first artist signed to Baby Fresh’s Blowtime Entertainment record label imprint. Crayon’s innovative music blends global pop, local Afrobeats, Latin and Caribbean rhythms for a dynamic new sound with mass appeal.


“We are pleased to announce our new imprint deal with Baby Fresh's Blowtime Entertainment as we unveil our new artist, Crayon. Baby Fresh has always been part of the Mavin family and we look forward to what is shaping up to be a remarkable stage of his amazing career. Crayon is an exceptional songwriter and recording artist who comes with a lot of diversity in his music and I am sure that we will attain great things together,” said Don Jazzy, Mavin’s founder and President.

“Crayon is a bundle of talent and creating this imprint with Baby Fresh is part of our objective to deliver dynamic growth for our artists. Our ambition is to help talent achieve their musical and entrepreneurial goals with our infrastructure, unique experience and diverse team. This kind of collaboration is vital for the growth of our industry,” said Mavin’s COO, Tega Oghenejobo.

Crayon grew up in Iba, Lagos, filling notebooks with lyrics and jumping at the first chance he got to record in a studio, where he met his friend and collaborator Ozedikus. By chance, Baby Fresh heard one of those early songs and instantly knew Crayon had potential to become the new face and voice of Afrobeats. 

“He’s called Crayon because his work is so colorful: it channels Fela, Drake, Justin Bieber, Bryson Tiller, Wizkid and Davido in a way that feels completely current and fresh. I was on the lookout for a new artist to take Afrobeats somewhere newer and bigger, and that’s what I found in him,” Baby Fresh said. 

“I want to put my community on the map. I’ll be the first artist to really break out of Iba, and that means a lot to me. When I started making music I was just a kid. I’m crazy excited to share my music and be part of this moment when Afrobeats are going global,” Crayon said. 

Crayon will be featured on several upcoming releases from fellow Mavins and his own EP will debut this summer. Follow him on Instagram at @crayonthis and follow @mavinrecords for updates on new releases and signings.",2019-05-31 10:30:14,47699,864,0,49,PT58S,hd,false,1900-01-01 10:30:14,2019,May,Friday,2019-05-31,58.0
jBMGZx-RL7s,MavinRecords,Dumebi - The Ultimate Party Jam,"Video from @uncle_azeez on Instagram.
Watch the official music video of Dumebi by Rema at https://www.youtube.com/watch?v=zUU1bIWpH5c


#rema
#dumebi
#afrobeats
#instagram",2019-05-26 18:00:04,4227,119,0,13,PT1M1S,sd,false,1900-01-01 18:00:04,2019,May,Sunday,2019-05-26,61.0
JicwZd2u74s,MavinRecords,Rema Dumebi 🕺🏽💃🏽 Love: @mwendee_mj,"@mwendee_mj Vibes with the talented @kelya_afronovokids to Dumebi by Rema.
Watch the Dumebi official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c





#rema
#dumebi
#afrobeats
#instagram
#WORKSHOP
#AFRODANCE
#PARIS",2019-05-25 16:44:34,21923,854,0,13,PT57S,sd,false,1900-01-01 16:44:34,2019,May,Saturday,2019-05-25,57.0
xgoS_MpjAYQ,MavinRecords,IncredibleZigi x Goodtime by Dr Sid,"@IncredibleZigi and his crew dance to the brand new ""Goodtime"" single by Dr. Sid. Listen to the full song at https://www.youtube.com/watch?v=XlmDzfNy3H0

#Goodtime
#Instagram
#DrSid",2019-05-24 20:08:41,2813,76,0,5,PT1M28S,hd,false,1900-01-01 20:08:41,2019,May,Friday,2019-05-24,88.0
rWB3JCD-x1E,MavinRecords,Baby Don Jazzy 👶🍼 vibing to the new Good Time song by Dr Sid,"Baby Don Jazzy 👶🍼 vibing to the new Good Time song by Dr Sid. Listen to the song at https://www.youtube.com/watch?v=XlmDzfNy3H0

#drsid
#donjazzy
#snapchat
#snapchatfilters",2019-05-24 16:45:12,4103,121,0,0,PT56S,hd,false,1900-01-01 16:45:12,2019,May,Friday,2019-05-24,56.0
XlmDzfNy3H0,MavinRecords,Dr Sid - Good Time ( Official Audio ),Dr Sid - Good Time ( Official Audio ),2019-05-24 13:23:15,13267,364,0,24,PT3M11S,hd,false,1900-01-01 13:23:15,2019,May,Friday,2019-05-24,191.0
Qu43I_N18Lk,MavinRecords,Rema Dumebi Fan Love - Video game Don Jazzy 😂😂😂,"via @shuga_khrizz on Instagram

Watch the #RemaDumebi official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats",2019-05-23 21:46:11,8014,344,0,17,PT27S,sd,false,1900-01-01 21:46:11,2019,May,Thursday,2019-05-23,27.0
BUjUn6FVt-4,MavinRecords,Rema Dumebi Fan Love - @charlizeglass,"#Dumebi fan love 🌟 starring 🌟 @charlizeglass. You may have seen her on the #ellendegeneresshow or #nbcworldofdance cause she is nice like DAT. Watch the #RemaDumebi official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats
#chopdaily
#instagram
#ellenshow
#ellen",2019-05-22 16:15:00,7304,195,0,3,PT1M13S,hd,false,1900-01-01 16:15:00,2019,May,Wednesday,2019-05-22,73.0
2vOFSq38K4E,MavinRecords,Rema Dumebi Fan Love - @jtofashion,"Rising fashion mogul @jtofashion dancing to Dumebi by Rema

Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 11:45:01,6462,197,0,8,PT36S,hd,false,1900-01-01 11:45:01,2019,May,Wednesday,2019-05-22,36.0
5VHiIfDY_fQ,MavinRecords,Rema Dumebi Fan Love - @kabusaorientalchoir,"Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c

#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 10:15:00,8665,231,0,13,PT1M1S,sd,false,1900-01-01 10:15:00,2019,May,Wednesday,2019-05-22,61.0
orwj-_FBYSU,MavinRecords,Rema Dumebi Fan Love - ❤️❤️❤️❤️,"These ❤️❤️❤️❤️ vibing to Dumebi by Rema are @chika7star @_queendammy @lopezaramide and @seridola
Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c


#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 09:15:00,2678,57,0,0,PT1M,sd,false,1900-01-01 09:15:00,2019,May,Wednesday,2019-05-22,60.0
UcSzuoye88Y,MavinRecords,Rema Dumebi Fan Love - @korraobidi,"@korraobidi, the pregnant African Dancing Gypsy vibing to Dumebi by Rema. Check her out at https://www.instagram.com/korraobidi/

Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c


#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 08:15:01,16304,266,0,23,PT48S,hd,false,1900-01-01 08:15:01,2019,May,Wednesday,2019-05-22,48.0
p3JZ7STzLu8,MavinRecords,Rema Dumebi Fan Love: @sophiaofficialxo 💃🏽🔥💃🏽🔥💃🏽🔥,"Watch the official music video at https://www.youtube.com/watch?v=zUU1bIWpH5c
———————————————————-
#Repost @sophiaofficialxo from Instagram 
・・・
I’ve been getting a lot of request to dance to this song! Here you go🌹🌹 SONG; @heisrema - Dumebi 🌹

Filmed & Directed By; @v.negga 🎥
———————————————————-




#rema
#dumebi
#afrobeats
#chopdaily
#instagram",2019-05-22 02:45:01,4718,195,0,3,PT54S,sd,false,1900-01-01 02:45:01,2019,May,Wednesday,2019-05-22,54.0
